"","X1","X2","muhat","Vhat"
"128",0.01,0.27,19.7543594596235,87.7019334566001
"129",0.01,0.28,19.499161682188,81.0322923332909
"130",0.01,0.29,20.1225207611655,80.7874911137601
"131",0.01,0.3,19.284106888776,96.7111171942152
"132",0.01,0.31,20.5937491977985,117.393441856703
"133",0.01,0.32,20.706936942517,117.565021907375
"134",0.01,0.33,19.9936303532235,107.234208350771
"135",0.01,0.34,19.2635760790425,75.9073908504582
"136",0.01,0.35,18.536641845866,70.6287094950922
"137",0.01,0.36,19.626454371712,83.2235772729747
"138",0.01,0.37,18.630271616988,69.6618973611866
"139",0.01,0.38,20.598506716386,107.030072368157
"140",0.01,0.39,19.5835074373405,76.8792675022856
"141",0.01,0.4,19.9060820091375,109.041364333253
"142",0.01,0.41,18.652727192193,67.3891087296841
"143",0.01,0.42,18.4669668132895,59.6042600962951
"144",0.01,0.43,20.125998022527,101.301987053849
"145",0.01,0.44,18.9656565704775,76.0493110788602
"146",0.01,0.45,18.894787504154,89.915059122212
"147",0.01,0.46,19.5164648711035,96.6778050202629
"148",0.01,0.47,19.9653532102575,102.911428607086
"149",0.01,0.48,18.6083424021975,70.2162015163455
"150",0.01,0.49,18.894149290058,86.0148570184242
"151",0.01,0.5,18.512848928968,83.5682408857485
"152",0.01,0.51,18.095221079257,73.8498635597983
"153",0.01,0.52,18.9065770092695,83.3118667775008
"154",0.01,0.53,19.03167583558,81.5912938783705
"155",0.01,0.54,18.753807468238,82.7418351846288
"156",0.01,0.55,18.5593592872505,78.4792855855441
"157",0.01,0.56,19.643016561984,78.7453897266168
"158",0.01,0.57,19.7358920164415,103.525109440164
"159",0.01,0.58,19.016303667518,85.0328702293528
"160",0.01,0.59,17.522945337436,58.9343590079628
"161",0.01,0.6,17.525675181434,79.3683589652256
"162",0.01,0.61,19.3922342240715,95.3831370762468
"163",0.01,0.62,17.6077940624925,54.4701032429526
"164",0.01,0.63,17.581238898701,66.1877896855469
"165",0.01,0.64,17.9006258958965,81.2929610828334
"166",0.01,0.65,18.150220582561,70.343362735599
"167",0.01,0.66,17.780814130456,68.5870892289008
"168",0.01,0.67,17.6175975957475,72.2316860593024
"169",0.01,0.68,17.3094291034005,78.2814151523466
"170",0.01,0.69,17.835974209783,62.1868675109405
"171",0.01,0.7,17.3051913302145,69.1314781342344
"172",0.01,0.71,15.9669920116455,42.49637087298
"173",0.01,0.72,16.0517690057635,49.9542967175692
"174",0.01,0.73,16.208777384896,52.2774532934818
"175",0.01,0.74,15.831231053214,45.748854978136
"176",0.01,0.75,16.0949840911625,49.6066732636639
"177",0.01,0.76,15.717177201526,56.7963879977264
"178",0.01,0.77,15.7756297456675,63.2737202047028
"179",0.01,0.78,16.394360627367,61.506697266357
"180",0.01,0.79,14.6771424063105,54.6541115684563
"181",0.01,0.8,15.230110872828,47.7430170954425
"182",0.01,0.81,14.878208357434,39.0677011773246
"183",0.01,0.82,14.752262694685,41.4625260844999
"184",0.01,0.83,15.296738143961,48.2627594056088
"185",0.01,0.84,13.5526833796405,25.4012214377607
"186",0.01,0.85,13.7404095025535,28.7002880003573
"187",0.01,0.86,13.0519159952425,37.4681473517608
"188",0.01,0.87,13.1855070020225,30.1517983398812
"189",0.01,0.88,12.3857435704485,23.3865312158595
"190",0.01,0.89,11.7306225264245,24.4467906864892
"191",0.01,0.9,11.524402049415,18.8486872148009
"192",0.01,0.91,11.288395645548,19.1176268356412
"193",0.01,0.92,10.4130137455885,17.3117278280043
"194",0.01,0.93,9.9801774604465,15.0817996172957
"195",0.01,0.94,9.441520874693,13.1656097973127
"196",0.01,0.95,8.81731092515,10.3815256160026
"197",0.01,0.96,8.231119835462,12.8926122054196
"198",0.01,0.97,7.149619370483,6.30763941418305
"199",0.01,0.98,6.075879738198,4.14552672061176
"200",0.01,0.99,4.6973939348305,2.06943610422529
"201",0.02,0,19.536675221606,62.3521762645696
"202",0.02,0.01,21.314867032315,98.0072298065945
"203",0.02,0.02,21.3768450840565,122.502228650562
"204",0.02,0.03,21.114811712325,88.758187637067
"205",0.02,0.04,22.350616840752,126.868817788544
"206",0.02,0.05,22.590904174396,138.748972247865
"207",0.02,0.06,22.2359511356285,112.23256594172
"208",0.02,0.07,20.5574001483605,85.2255710172378
"209",0.02,0.08,19.525308452967,62.1837165879735
"210",0.02,0.09,21.4468059451365,105.384916927155
"211",0.02,0.1,21.3429429274035,107.218017365076
"212",0.02,0.11,20.5640482734005,92.5360939138191
"213",0.02,0.12,20.6383183468175,102.969422288857
"214",0.02,0.13,20.9024790008745,116.148020962636
"215",0.02,0.14,21.0275889730855,123.516915120069
"216",0.02,0.15,20.839199278169,99.5813134570314
"217",0.02,0.16,19.4997600058285,84.2117064120084
"218",0.02,0.17,21.213530995422,142.601770326375
"219",0.02,0.18,20.265198471481,106.58677266388
"220",0.02,0.19,21.4907781724355,96.5700689991553
"221",0.02,0.2,22.0122422084385,132.754117868348
"222",0.02,0.21,21.0018965617845,98.5731276758621
"223",0.02,0.22,20.376780187599,84.7435290461835
"224",0.02,0.23,21.7928068875985,123.980232789839
"225",0.02,0.24,22.3996306736155,119.376370880919
"226",0.02,0.25,20.745411527949,94.0788213439916
"227",0.02,0.26,21.5489767363015,111.174156347285
"228",0.02,0.27,20.0578600642115,87.5717450421809
"229",0.02,0.28,20.8946095014325,104.66120055456
"230",0.02,0.29,20.645095326217,100.238563875554
"231",0.02,0.3,21.0134300876425,99.7425071160394
"232",0.02,0.31,20.6308749965235,89.3421716681663
"233",0.02,0.32,19.8047464829685,104.080133839453
"234",0.02,0.33,21.3198195537665,105.606111886086
"235",0.02,0.34,21.3654977230295,115.280486074969
"236",0.02,0.35,20.8399734060165,104.373815115432
"237",0.02,0.36,20.8193260196035,98.0269516198006
"238",0.02,0.37,20.1087380595565,85.9805881840577
"239",0.02,0.38,20.434478845679,108.113295403634
"240",0.02,0.39,19.4023775945175,81.2785179542604
"241",0.02,0.4,20.5764968887515,124.178425630981
"242",0.02,0.41,19.541147129197,75.8213398171478
"243",0.02,0.42,21.5125370989135,152.615709531698
"244",0.02,0.43,19.439766811144,97.1737982590195
"245",0.02,0.44,21.2247584660455,130.311008183505
"246",0.02,0.45,19.798573435845,106.599190339279
"247",0.02,0.46,19.3393145232435,84.5311921441395
"248",0.02,0.47,18.9575075925325,95.3913223052435
"249",0.02,0.48,19.277716679425,84.2466328959618
"250",0.02,0.49,18.5546812158955,75.1380018792683
"251",0.02,0.5,18.3337728659785,51.5103912983603
"252",0.02,0.51,19.8519529566165,85.9931232004104
"253",0.02,0.52,19.485412083919,93.6650036863757
"254",0.02,0.53,19.131463843431,92.5214119278183
"255",0.02,0.54,18.733907008753,72.8892568107007
"256",0.02,0.55,19.465041001521,107.942847932559
"257",0.02,0.56,18.9597526639025,59.6877970983701
"258",0.02,0.57,18.9801079595815,89.1343361401977
"259",0.02,0.58,19.1744021352705,84.026599017932
"260",0.02,0.59,19.9327478415435,92.664885459143
"261",0.02,0.6,18.590152852767,90.4775617574986
"262",0.02,0.61,17.580390937238,57.4780746780389
"263",0.02,0.62,18.210719821012,59.4215038066873
"264",0.02,0.63,17.5121996138515,67.2423355634714
"265",0.02,0.64,17.9657053940415,70.0889968642434
"266",0.02,0.65,18.493755828264,80.2693838806528
"267",0.02,0.66,18.23590539627,84.5298935675134
"268",0.02,0.67,18.055699105348,65.0603647449933
"269",0.02,0.68,17.655932924548,69.2185245498807
"270",0.02,0.69,17.126519912065,51.8388812688249
"271",0.02,0.7,17.883288228256,66.7131967851012
"272",0.02,0.71,17.741435139299,73.7971521206936
"273",0.02,0.72,17.3137339231675,60.4607798448997
"274",0.02,0.73,16.7108119007325,45.3500014393887
"275",0.02,0.74,17.585217862427,81.1627928677226
"276",0.02,0.75,15.933389344134,45.7013499845927
"277",0.02,0.76,16.7669617697945,59.1298127663757
"278",0.02,0.77,15.5375132123655,42.934823292476
"279",0.02,0.78,15.1721841294545,36.9752575386251
"280",0.02,0.79,15.177984874958,45.3443229629914
"281",0.02,0.8,15.4774453850215,52.2678486758795
"282",0.02,0.81,16.2446438971745,71.4077699645813
"283",0.02,0.82,14.8039642490295,38.1670264244798
"284",0.02,0.83,13.954206964592,32.8287793989625
"285",0.02,0.84,13.477203717054,32.248842646319
"286",0.02,0.85,14.205352130553,33.2798811118516
"287",0.02,0.86,13.3240245371125,26.6252575554624
"288",0.02,0.87,12.718269660079,34.112604656827
"289",0.02,0.88,12.40735387255,26.209850420731
"290",0.02,0.89,12.276813257365,27.5684196007195
"291",0.02,0.9,11.2157920611965,21.0271511035621
"292",0.02,0.91,11.460067462626,17.9635554099096
"293",0.02,0.92,10.360840121781,15.9700676894267
"294",0.02,0.93,10.1211705992225,16.6560383578627
"295",0.02,0.94,9.8389603507125,20.9762399791925
"296",0.02,0.95,9.0917543024265,11.3246328654992
"297",0.02,0.96,8.0689214865795,8.8127408207342
"298",0.02,0.97,7.608154335285,9.27452942937895
"299",0.02,0.98,6.205251729212,4.13756361580557
"300",0.02,0.99,5.0867989787985,2.78300990172885
"301",0.03,0,21.1364651124575,109.661097612417
"302",0.03,0.01,21.463507024066,105.250857367727
"303",0.03,0.02,22.0653717744955,104.692224084543
"304",0.03,0.03,22.135700999592,130.877351495714
"305",0.03,0.04,20.154944376462,62.7995414749544
"306",0.03,0.05,21.059249212665,93.1473177747606
"307",0.03,0.06,23.223384066564,138.554106890613
"308",0.03,0.07,22.3602122418095,112.596896052138
"309",0.03,0.08,21.777617550918,104.709878959282
"310",0.03,0.09,21.591305817402,118.800752682933
"311",0.03,0.1,21.4099436727235,145.953952478501
"312",0.03,0.11,21.782528417455,95.3755432122261
"313",0.03,0.12,21.982540605901,125.926910349024
"314",0.03,0.13,22.555797115092,115.528605306299
"315",0.03,0.14,21.8708902273915,97.4373927521977
"316",0.03,0.15,23.7381071937325,154.68611506991
"317",0.03,0.16,21.9274247046195,132.812198399379
"318",0.03,0.17,22.7407141051745,156.226638980061
"319",0.03,0.18,20.1006446365045,90.8130465678351
"320",0.03,0.19,22.0299419674185,132.184316968569
"321",0.03,0.2,21.474143926338,105.803863152183
"322",0.03,0.21,21.95295075529,119.140414718528
"323",0.03,0.22,21.582076128071,108.095781050497
"324",0.03,0.23,21.4131476605355,106.499282806331
"325",0.03,0.24,20.963093006645,95.2374073873897
"326",0.03,0.25,22.44297915767,121.832002744296
"327",0.03,0.26,22.3992310368175,124.220893705877
"328",0.03,0.27,21.14608904475,119.760077518231
"329",0.03,0.28,22.4135165014165,120.316185466244
"330",0.03,0.29,22.074259020213,101.399255927485
"331",0.03,0.3,20.828444111966,109.475668828104
"332",0.03,0.31,20.7813357015615,83.181545307165
"333",0.03,0.32,19.683198414094,84.9916343816081
"334",0.03,0.33,20.0651757780045,86.3635917331167
"335",0.03,0.34,21.579667902363,91.0684083897548
"336",0.03,0.35,20.814149388069,88.6712852981049
"337",0.03,0.36,21.337722947123,118.640197798766
"338",0.03,0.37,22.129006621837,111.753273548542
"339",0.03,0.38,20.658826765177,106.716946379356
"340",0.03,0.39,20.0744733324275,78.8210003706198
"341",0.03,0.4,20.381152343597,109.18607912714
"342",0.03,0.41,21.04911268497,99.703805610403
"343",0.03,0.42,20.7225814339355,120.525985615039
"344",0.03,0.43,20.341539437848,114.67568297766
"345",0.03,0.44,20.504972069981,94.1107411104979
"346",0.03,0.45,21.5357655046895,107.099173754461
"347",0.03,0.46,18.840234997518,63.0530688765473
"348",0.03,0.47,19.041907261545,71.313212706755
"349",0.03,0.48,21.247894487712,85.5396254357587
"350",0.03,0.49,20.2391162695395,117.273957265045
"351",0.03,0.5,19.121652139924,65.1372022612325
"352",0.03,0.51,19.48513401072,77.4880183924366
"353",0.03,0.52,19.4878050648965,83.710349227275
"354",0.03,0.53,19.5954185936315,72.1932255368204
"355",0.03,0.54,19.140432242668,83.1113541492919
"356",0.03,0.55,20.102630648759,87.6853994114593
"357",0.03,0.56,19.524960613051,86.6402351651728
"358",0.03,0.57,19.445931946333,82.8715584541825
"359",0.03,0.58,19.894750393553,98.8088664554493
"360",0.03,0.59,18.5440373164765,78.5601703826331
"361",0.03,0.6,18.13474495497,73.7825719738665
"362",0.03,0.61,17.953089900907,79.4006916663508
"363",0.03,0.62,19.212693816029,81.008923788456
"364",0.03,0.63,20.534292944782,111.649841402977
"365",0.03,0.64,17.3260344290185,50.4122531188491
"366",0.03,0.65,18.458332176355,71.1098697617212
"367",0.03,0.66,19.473587768347,81.5528057149012
"368",0.03,0.67,17.6368123709995,56.9362339212994
"369",0.03,0.68,17.0505072436995,69.579981539675
"370",0.03,0.69,17.8109868594065,61.8016312849047
"371",0.03,0.7,17.066691525322,53.4884147746936
"372",0.03,0.71,18.8898482003375,85.4792498913926
"373",0.03,0.72,17.4960960548165,82.0520450343393
"374",0.03,0.73,17.964974653806,70.8936976259926
"375",0.03,0.74,17.3291513273135,59.6051842190134
"376",0.03,0.75,16.302790426337,48.29414136325
"377",0.03,0.76,16.174300213104,47.1022306431971
"378",0.03,0.77,16.9603701273255,53.2695468946368
"379",0.03,0.78,15.7487326811745,53.6490585759789
"380",0.03,0.79,15.9648447780215,47.7173789906943
"381",0.03,0.8,15.1811056912225,38.5557791275822
"382",0.03,0.81,15.408293706472,54.0561551715636
"383",0.03,0.82,15.281793671067,55.8993064644408
"384",0.03,0.83,14.9254293956545,47.1370746142826
"385",0.03,0.84,14.547771439941,34.4128327634285
"386",0.03,0.85,14.345607468225,35.9007762546333
"387",0.03,0.86,13.759502677373,31.836983819007
"388",0.03,0.87,12.884600057501,31.8990011643937
"389",0.03,0.88,12.9119052367135,31.5366810298867
"390",0.03,0.89,13.227487873676,34.6825916211597
"391",0.03,0.9,12.1846476579675,29.8371775045787
"392",0.03,0.91,11.580473366287,20.9004906276927
"393",0.03,0.92,11.076187064471,22.0733287418014
"394",0.03,0.93,10.6856381341655,18.4376858378552
"395",0.03,0.94,9.5943430899655,10.8460347266369
"396",0.03,0.95,9.570665361804,15.5336181241351
"397",0.03,0.96,8.7589591932805,15.2976551773158
"398",0.03,0.97,7.6552680122785,7.13515694815938
"399",0.03,0.98,6.6625689348715,5.32689697303456
"400",0.03,0.99,5.477777048724,3.93177218557423
"401",0.04,0,23.1868643013815,160.880556227274
"402",0.04,0.01,23.4446121138385,167.963481601399
"403",0.04,0.02,23.3789351724495,122.099355847535
"404",0.04,0.03,23.824350913383,134.689636151973
"405",0.04,0.04,22.3676037964675,126.863868791358
"406",0.04,0.05,21.8497131482565,104.317691333287
"407",0.04,0.06,23.68090516132,150.139541110717
"408",0.04,0.07,22.746216273281,113.402711340901
"409",0.04,0.08,21.976228251397,115.265204132433
"410",0.04,0.09,21.281174278291,111.083860723995
"411",0.04,0.1,21.892480458531,111.448221648452
"412",0.04,0.11,21.488677950556,104.116823873534
"413",0.04,0.12,22.84383013752,146.814409760024
"414",0.04,0.13,22.618279877533,150.576536154449
"415",0.04,0.14,23.8804180590985,123.078022266485
"416",0.04,0.15,22.137014251792,104.306049896885
"417",0.04,0.16,21.9674697095205,100.449716844318
"418",0.04,0.17,23.1756051361295,120.507453324025
"419",0.04,0.18,22.533345327668,105.27391625392
"420",0.04,0.19,22.561608343407,136.60802180562
"421",0.04,0.2,23.4511150718075,172.584548314795
"422",0.04,0.21,22.1757068867985,140.361162570237
"423",0.04,0.22,22.07107582753,109.703956505547
"424",0.04,0.23,22.2638420154315,106.858433241236
"425",0.04,0.24,21.9312542507065,110.148715804587
"426",0.04,0.25,21.2191134099255,109.897657608691
"427",0.04,0.26,21.4614413322665,116.52893345237
"428",0.04,0.27,22.5965031261895,132.022320769391
"429",0.04,0.28,22.416288889334,110.643526000519
"430",0.04,0.29,20.9301784693625,84.1427832283514
"431",0.04,0.3,21.3326127031335,100.575366278372
"432",0.04,0.31,22.3448469282325,93.7101109822765
"433",0.04,0.32,21.6223461372835,107.977294059848
"434",0.04,0.33,21.119447201781,99.8185510163578
"435",0.04,0.34,21.837431448307,102.58333420252
"436",0.04,0.35,21.4803608795555,109.298489423711
"437",0.04,0.36,21.236796979399,99.1889725714789
"438",0.04,0.37,21.3799915740105,83.485624698009
"439",0.04,0.38,21.3396333654855,94.516299362723
"440",0.04,0.39,23.483044908793,142.832439906413
"441",0.04,0.4,21.6351518720385,114.769054760264
"442",0.04,0.41,21.5474117913705,121.144503355971
"443",0.04,0.42,20.505610482948,87.509749900235
"444",0.04,0.43,21.450254391751,94.0659183052006
"445",0.04,0.44,22.0738473660595,134.014029013788
"446",0.04,0.45,21.996000436421,102.462547204543
"447",0.04,0.46,21.3395991116305,101.532948939266
"448",0.04,0.47,20.9306276914515,92.0413873372008
"449",0.04,0.48,21.092432077171,107.379622627085
"450",0.04,0.49,20.708466871465,100.737872148118
"451",0.04,0.5,20.561901190035,106.38877291181
"452",0.04,0.51,21.848915371411,123.369393119139
"453",0.04,0.52,20.3075230003655,81.3567952600561
"454",0.04,0.53,21.1106087368015,93.0755948513333
"455",0.04,0.54,20.797663802223,110.751688190327
"456",0.04,0.55,20.6455453784795,105.57776475614
"457",0.04,0.56,20.5804286978265,94.890107309527
"458",0.04,0.57,20.444007291736,102.194640068747
"459",0.04,0.58,19.802965389349,109.868499125243
"460",0.04,0.59,19.9596697678365,87.8624033946681
"461",0.04,0.6,19.4838903518545,81.3002671159537
"462",0.04,0.61,18.9303491750775,74.8899845324101
"463",0.04,0.62,19.4436360909805,78.5955071649207
"464",0.04,0.63,18.7838118325715,68.2588214883313
"465",0.04,0.64,18.1047552950585,67.6193506696231
"466",0.04,0.65,20.460714638188,110.335432114437
"467",0.04,0.66,18.712555998747,71.8930128238981
"468",0.04,0.67,18.703233739864,81.2719923758036
"469",0.04,0.68,18.8500826232915,90.6422358431487
"470",0.04,0.69,18.988252483769,81.977532096414
"471",0.04,0.7,18.45350333763,74.923543494431
"472",0.04,0.71,18.9276866779335,72.2283725240773
"473",0.04,0.72,16.848085908291,53.8579836049179
"474",0.04,0.73,17.16749801853,58.4498185990405
"475",0.04,0.74,17.3782993380065,53.6858118594908
"476",0.04,0.75,17.075335425136,63.963423593571
"477",0.04,0.76,17.917065254649,84.0515075288211
"478",0.04,0.77,16.158073283979,44.6094202238872
"479",0.04,0.78,16.6464823924565,60.6220114443569
"480",0.04,0.79,16.105988919152,58.0218582919862
"481",0.04,0.8,15.8151905271025,36.3274815889451
"482",0.04,0.81,16.2599209915765,67.4485023486108
"483",0.04,0.82,15.2081025246485,46.5885764458247
"484",0.04,0.83,15.3418488876625,49.0899572002093
"485",0.04,0.84,14.740735497029,47.6137045588693
"486",0.04,0.85,15.078346064148,54.7381537088745
"487",0.04,0.86,13.8979919859785,35.0287734200308
"488",0.04,0.87,12.949243372523,24.7559508941323
"489",0.04,0.88,13.406449463052,30.0941163973681
"490",0.04,0.89,13.0119503880185,34.6696365148987
"491",0.04,0.9,12.7040294513485,26.6324910515928
"492",0.04,0.91,11.987490928733,23.4409673655038
"493",0.04,0.92,11.9101079012205,26.8198559402719
"494",0.04,0.93,10.3070399687975,16.7765744770846
"495",0.04,0.94,10.0036212991455,17.6021798396083
"496",0.04,0.95,9.54585584035,15.7699347433939
"497",0.04,0.96,8.3496040100235,9.24695966455769
"498",0.04,0.97,7.9927674743955,9.2244740164524
"499",0.04,0.98,6.9516741486335,8.14601858247448
"500",0.04,0.99,5.7066674153475,3.4593035257695
"501",0.05,0,24.108797175666,125.083865752684
"502",0.05,0.01,23.318734037264,125.842265638406
"503",0.05,0.02,24.4372152325605,185.001748245573
"504",0.05,0.03,25.664838592322,186.239638978765
"505",0.05,0.04,23.4840294699615,120.097354308317
"506",0.05,0.05,24.4417469205675,139.208018047409
"507",0.05,0.06,24.4567945023155,110.667815609288
"508",0.05,0.07,23.169570882666,122.363286543763
"509",0.05,0.08,24.0637566027475,121.160553135843
"510",0.05,0.09,25.3104465482735,137.578260269146
"511",0.05,0.1,23.0691801179075,136.671938502149
"512",0.05,0.11,23.497093580863,163.24589325049
"513",0.05,0.12,24.0109060848785,160.106552087089
"514",0.05,0.13,23.343071627507,128.372484427109
"515",0.05,0.14,24.224386636382,142.80003159687
"516",0.05,0.15,24.853022632326,167.345786356997
"517",0.05,0.16,22.1809853719505,100.135641876593
"518",0.05,0.17,25.346947715238,148.36671006507
"519",0.05,0.18,22.917994864564,141.474680387129
"520",0.05,0.19,21.7052103618655,102.268348638449
"521",0.05,0.2,23.30057452415,128.551576904882
"522",0.05,0.21,24.104789941249,133.210941016553
"523",0.05,0.22,23.6458971920215,122.325695713917
"524",0.05,0.23,23.4701665951855,122.452185394861
"525",0.05,0.24,22.395100211682,106.034889008243
"526",0.05,0.25,23.223469151189,127.542814361961
"527",0.05,0.26,24.1693297697655,108.270595992183
"528",0.05,0.27,22.9022669347195,134.035816626441
"529",0.05,0.28,22.560643367719,106.618073894081
"530",0.05,0.29,24.145635394046,148.467897672988
"531",0.05,0.3,23.02834345586,129.070906483983
"532",0.05,0.31,23.08323680497,117.427454624123
"533",0.05,0.32,22.14848675859,86.6962267850339
"534",0.05,0.33,22.756146660532,112.981263570235
"535",0.05,0.34,23.1724671718065,103.690560109101
"536",0.05,0.35,23.19084597037,108.84546824981
"537",0.05,0.36,22.558863583696,96.0919609282348
"538",0.05,0.37,22.2008790086525,131.873069228033
"539",0.05,0.38,23.123772776561,134.19320086938
"540",0.05,0.39,23.112423658184,175.866543780084
"541",0.05,0.4,22.5479521116345,134.869851393378
"542",0.05,0.41,22.4846746376115,126.964948916209
"543",0.05,0.42,22.3448924742045,107.967741571231
